adwordscustomerid,category,adcost,adclicks,impressions,cpc,adbudget,time_idx,date,month,dayofweek,dayofyear
id_0001,Computers_Electronics_and_Technology,180.22185,73,250,2.4687924657534244,112.2952041776316,230,2019-08-19,8,0,231
id_0001,Computers_Electronics_and_Technology,227.48642,84,281,2.708171666666667,112.2952041776316,231,2019-08-20,8,1,232
id_0001,Computers_Electronics_and_Technology,135.18251,65,268,2.079730923076923,112.2952041776316,232,2019-08-21,8,2,233
id_0001,Computers_Electronics_and_Technology,99.40139,69,273,1.440599855072464,112.2952041776316,233,2019-08-22,8,3,234
id_0001,Computers_Electronics_and_Technology,164.95784,61,193,2.7042268852459017,112.2952041776316,234,2019-08-23,8,4,235
id_0001,Computers_Electronics_and_Technology,35.821728,10,65,3.5821728,112.2952041776316,235,2019-08-24,8,5,236
id_0001,Computers_Electronics_and_Technology,69.62335,19,58,3.664386842105263,112.2952041776316,236,2019-08-25,8,6,237
id_0001,Computers_Electronics_and_Technology,172.38965,67,251,2.5729798507462687,112.2952041776316,237,2019-08-26,8,0,238
id_0001,Computers_Electronics_and_Technology,158.05307,90,270,1.756145222222222,112.2952041776316,238,2019-08-27,8,1,239
id_0001,Computers_Electronics_and_Technology,169.39363,73,260,2.320460684931507,112.2952041776316,239,2019-08-28,8,2,240
id_0001,Computers_Electronics_and_Technology,152.42998,79,218,1.929493417721519,112.2952041776316,240,2019-08-29,8,3,241
id_0001,Computers_Electronics_and_Technology,91.42511,58,210,1.576295,112.2952041776316,241,2019-08-30,8,4,242
id_0001,Computers_Electronics_and_Technology,11.188042,12,27,0.9323368333333332,112.2952041776316,242,2019-08-31,8,5,243
id_0001,Computers_Electronics_and_Technology,10.253874,17,35,0.6031690588235294,80.00249881578948,243,2019-09-01,9,6,244
id_0001,Computers_Electronics_and_Technology,159.88367,66,222,2.422479848484848,80.00249881578948,244,2019-09-02,9,0,245
id_0001,Computers_Electronics_and_Technology,150.99672,79,248,1.9113508860759496,80.00249881578948,245,2019-09-03,9,1,246
id_0001,Computers_Electronics_and_Technology,96.38965,66,282,1.4604492424242426,80.00249881578948,246,2019-09-04,9,2,247
id_0001,Computers_Electronics_and_Technology,161.86797,63,243,2.5693328571428573,80.00249881578948,247,2019-09-05,9,3,248
id_0001,Computers_Electronics_and_Technology,109.732956,58,202,1.89194751724138,80.00249881578948,248,2019-09-06,9,4,249
id_0001,Computers_Electronics_and_Technology,9.373621,13,50,0.7210477692307692,80.00249881578948,249,2019-09-07,9,5,250
id_0001,Computers_Electronics_and_Technology,19.122189,20,57,0.95610945,80.00249881578948,250,2019-09-08,9,6,251
id_0001,Computers_Electronics_and_Technology,149.40384,69,263,2.165273043478261,80.00249881578948,251,2019-09-09,9,0,252
id_0001,Computers_Electronics_and_Technology,158.95085,79,330,2.012036075949367,80.00249881578948,252,2019-09-10,9,1,253
id_0001,Computers_Electronics_and_Technology,115.66186,82,299,1.4105104878048782,80.00249881578948,253,2019-09-11,9,2,254
id_0001,Computers_Electronics_and_Technology,175.30034,97,307,1.80722,80.00249881578948,254,2019-09-12,9,3,255
id_0001,Computers_Electronics_and_Technology,97.87305,74,260,1.322608783783784,80.00249881578948,255,2019-09-13,9,4,256
id_0001,Computers_Electronics_and_Technology,4.451827,12,53,0.3709855833333333,80.00249881578948,256,2019-09-14,9,5,257
id_0001,Computers_Electronics_and_Technology,13.87597,32,85,0.4336240625,80.00249881578948,257,2019-09-15,9,6,258
id_0001,Computers_Electronics_and_Technology,71.99779,70,290,1.028539857142857,80.00249881578948,258,2019-09-16,9,0,259
id_0001,Computers_Electronics_and_Technology,165.46016,81,361,2.042718024691358,80.00249881578948,259,2019-09-17,9,1,260
id_0001,Computers_Electronics_and_Technology,150.09946,108,327,1.3898098148148148,80.00249881578948,260,2019-09-18,9,2,261
id_0001,Computers_Electronics_and_Technology,95.55899,88,334,1.0858976136363636,80.00249881578948,261,2019-09-19,9,3,262
id_0001,Computers_Electronics_and_Technology,85.36908,59,239,1.4469335593220338,80.00249881578948,262,2019-09-20,9,4,263
id_0001,Computers_Electronics_and_Technology,6.9098525,17,63,0.4064619117647059,80.00249881578948,263,2019-09-21,9,5,264
id_0001,Computers_Electronics_and_Technology,7.7465563,21,77,0.3688836333333333,80.00249881578948,264,2019-09-22,9,6,265
id_0001,Computers_Electronics_and_Technology,54.685436,84,347,0.6510170952380953,80.00249881578948,265,2019-09-23,9,0,266
id_0001,Computers_Electronics_and_Technology,54.807484,91,370,0.602280043956044,80.00249881578948,266,2019-09-24,9,1,267
id_0001,Computers_Electronics_and_Technology,52.41493,77,355,0.6807133766233766,80.00249881578948,267,2019-09-25,9,2,268
id_0001,Computers_Electronics_and_Technology,98.82945,86,385,1.1491796511627903,80.00249881578948,268,2019-09-26,9,3,269
id_0001,Computers_Electronics_and_Technology,83.2969,79,277,1.0543911392405063,80.00249881578948,269,2019-09-27,9,4,270
id_0001,Computers_Electronics_and_Technology,7.8008757,20,61,0.390043785,80.00249881578948,270,2019-09-28,9,5,271
id_0001,Computers_Electronics_and_Technology,11.9365425,26,56,0.4590977884615385,80.00249881578948,271,2019-09-29,9,6,272
id_0001,Computers_Electronics_and_Technology,52.02407,71,265,0.7327333802816902,80.00249881578948,272,2019-09-30,9,0,273
id_0001,Computers_Electronics_and_Technology,81.727936,72,295,1.1351102222222222,57.02895158552632,273,2019-10-01,10,1,274
id_0001,Computers_Electronics_and_Technology,54.54048,52,300,1.0488553846153847,57.02895158552632,274,2019-10-02,10,2,275
id_0001,Computers_Electronics_and_Technology,55.13158,46,183,1.198512608695652,57.02895158552632,275,2019-10-03,10,3,276
id_0001,Computers_Electronics_and_Technology,19.92316,36,194,0.5534211111111111,57.02895158552632,276,2019-10-04,10,4,277
id_0001,Computers_Electronics_and_Technology,4.4685993,10,35,0.44685993,57.02895158552632,277,2019-10-05,10,5,278
id_0001,Computers_Electronics_and_Technology,9.101889,20,66,0.45509445,57.02895158552632,278,2019-10-06,10,6,279
id_0001,Computers_Electronics_and_Technology,47.79315,67,293,0.7133305970149253,57.02895158552632,279,2019-10-07,10,0,280
id_0001,Computers_Electronics_and_Technology,62.85683,73,276,0.8610524657534246,57.02895158552632,280,2019-10-08,10,1,281
id_0001,Computers_Electronics_and_Technology,78.00944,64,258,1.2188975,57.02895158552632,281,2019-10-09,10,2,282
id_0001,Computers_Electronics_and_Technology,62.964996,83,299,0.7586144096385542,57.02895158552632,282,2019-10-10,10,3,283
id_0001,Computers_Electronics_and_Technology,59.485992,76,244,0.7827104210526317,57.02895158552632,283,2019-10-11,10,4,284
id_0001,Computers_Electronics_and_Technology,10.209713,24,68,0.4254047083333334,57.02895158552632,284,2019-10-12,10,5,285
id_0001,Computers_Electronics_and_Technology,6.919766,18,48,0.3844314444444444,57.02895158552632,285,2019-10-13,10,6,286
id_0001,Computers_Electronics_and_Technology,69.80466,64,283,1.0906978125,57.02895158552632,286,2019-10-14,10,0,287
id_0001,Computers_Electronics_and_Technology,93.65902,80,291,1.17073775,57.02895158552632,287,2019-10-15,10,1,288
id_0001,Computers_Electronics_and_Technology,63.98895,67,269,0.9550589552238806,57.02895158552632,288,2019-10-16,10,2,289
id_0001,Computers_Electronics_and_Technology,57.21266,68,295,0.8413626470588236,57.02895158552632,289,2019-10-17,10,3,290
id_0001,Computers_Electronics_and_Technology,54.395542,52,226,1.0460681153846154,57.02895158552632,290,2019-10-18,10,4,291
id_0001,Computers_Electronics_and_Technology,8.579088,18,51,0.476616,57.02895158552632,291,2019-10-19,10,5,292
id_0001,Computers_Electronics_and_Technology,9.0350685,21,61,0.4302413571428571,57.02895158552632,292,2019-10-20,10,6,293
id_0001,Computers_Electronics_and_Technology,77.55216,78,275,0.9942584615384616,57.02895158552632,293,2019-10-21,10,0,294
id_0001,Computers_Electronics_and_Technology,98.67424,68,254,1.4510917647058823,57.02895158552632,294,2019-10-22,10,1,295
id_0001,Computers_Electronics_and_Technology,102.88098,74,286,1.3902835135135134,57.02895158552632,295,2019-10-23,10,2,296
id_0001,Computers_Electronics_and_Technology,55.221893,63,254,0.8765379841269841,57.02895158552632,296,2019-10-24,10,3,297
id_0001,Computers_Electronics_and_Technology,75.16644,76,216,0.9890321052631578,57.02895158552632,297,2019-10-25,10,4,298
id_0001,Computers_Electronics_and_Technology,2.7368424,8,32,0.3421053,57.02895158552632,298,2019-10-26,10,5,299
id_0001,Computers_Electronics_and_Technology,7.102493,17,48,0.4177937058823529,57.02895158552632,299,2019-10-27,10,6,300
id_0001,Computers_Electronics_and_Technology,163.80879,119,408,1.3765444537815126,57.02895158552632,300,2019-10-28,10,0,301
id_0001,Computers_Electronics_and_Technology,98.80133,111,372,0.890102072072072,57.02895158552632,301,2019-10-29,10,1,302
id_0001,Computers_Electronics_and_Technology,93.56094,67,235,1.3964319402985077,57.02895158552632,302,2019-10-30,10,2,303
id_0001,Computers_Electronics_and_Technology,48.3655,40,154,1.2091375,57.02895158552632,303,2019-10-31,10,3,304
id_0001,Computers_Electronics_and_Technology,32.39594,29,116,1.117101379310345,183.23396741776315,304,2019-11-01,11,4,305
id_0001,Computers_Electronics_and_Technology,6.6547565,14,43,0.47533975,183.23396741776315,305,2019-11-02,11,5,306
id_0001,Computers_Electronics_and_Technology,12.594909,29,61,0.4343072068965517,183.23396741776315,306,2019-11-03,11,6,307
id_0001,Computers_Electronics_and_Technology,162.91545,346,649,0.470853901734104,183.23396741776315,307,2019-11-04,11,0,308
id_0001,Computers_Electronics_and_Technology,109.53703,116,368,0.9442847413793104,183.23396741776315,308,2019-11-05,11,1,309
id_0001,Computers_Electronics_and_Technology,89.7984,80,298,1.12248,183.23396741776315,309,2019-11-06,11,2,310
id_0001,Computers_Electronics_and_Technology,84.236725,62,231,1.3586568548387097,183.23396741776315,310,2019-11-07,11,3,311
id_0001,Computers_Electronics_and_Technology,67.678215,60,188,1.12797025,183.23396741776315,311,2019-11-08,11,4,312
id_0001,Computers_Electronics_and_Technology,21.377409,41,92,0.5214002195121952,183.23396741776315,312,2019-11-09,11,5,313
id_0001,Computers_Electronics_and_Technology,19.07438,25,66,0.7629752000000001,183.23396741776315,313,2019-11-10,11,6,314
id_0001,Computers_Electronics_and_Technology,88.38518,70,259,1.2626454285714286,183.23396741776315,314,2019-11-11,11,0,315
id_0001,Computers_Electronics_and_Technology,87.06052,68,277,1.2803017647058823,183.23396741776315,315,2019-11-12,11,1,316
id_0001,Computers_Electronics_and_Technology,54.44738,59,246,0.9228369491525424,183.23396741776315,316,2019-11-13,11,2,317
id_0001,Computers_Electronics_and_Technology,64.47991,60,237,1.074665166666667,183.23396741776315,317,2019-11-14,11,3,318
id_0001,Computers_Electronics_and_Technology,37.942833,49,201,0.7743435306122449,183.23396741776315,318,2019-11-15,11,4,319
id_0001,Computers_Electronics_and_Technology,8.155598,19,46,0.4292419999999999,183.23396741776315,319,2019-11-16,11,5,320
id_0001,Computers_Electronics_and_Technology,6.829484,13,50,0.525344923076923,183.23396741776315,320,2019-11-17,11,6,321
id_0001,Computers_Electronics_and_Technology,110.95618,90,272,1.2328464444444445,183.23396741776315,321,2019-11-18,11,0,322
id_0001,Computers_Electronics_and_Technology,276.59763,149,1234,1.856359932885906,183.23396741776315,322,2019-11-19,11,1,323
id_0001,Computers_Electronics_and_Technology,497.43192,169,2625,2.9433841420118343,183.23396741776315,323,2019-11-20,11,2,324
id_0001,Computers_Electronics_and_Technology,362.5623,120,1652,3.0213525,183.23396741776315,324,2019-11-21,11,3,325
id_0001,Computers_Electronics_and_Technology,367.197,124,1838,2.961266129032258,183.23396741776315,325,2019-11-22,11,4,326
id_0001,Computers_Electronics_and_Technology,326.1928,91,1105,3.5845362637362634,183.23396741776315,326,2019-11-23,11,5,327
id_0001,Computers_Electronics_and_Technology,331.4821,93,1585,3.5643236559139786,183.23396741776315,327,2019-11-24,11,6,328
id_0001,Computers_Electronics_and_Technology,390.7128,137,2165,2.8519182481751826,183.23396741776315,328,2019-11-25,11,0,329
id_0001,Computers_Electronics_and_Technology,379.718,150,2124,2.5314533333333333,183.23396741776315,329,2019-11-26,11,1,330
id_0001,Computers_Electronics_and_Technology,363.50027,125,2042,2.90800216,183.23396741776315,330,2019-11-27,11,2,331
id_0001,Computers_Electronics_and_Technology,495.1453,177,3015,2.797431073446328,183.23396741776315,331,2019-11-28,11,3,332
id_0001,Computers_Electronics_and_Technology,440.89407,150,2479,2.9392938,183.23396741776315,332,2019-11-29,11,4,333
id_0001,Computers_Electronics_and_Technology,274.35812,81,1626,3.3871372839506173,183.23396741776315,333,2019-11-30,11,5,334
id_0001,Computers_Electronics_and_Technology,454.57852,133,2124,3.4178836090225566,418.9529256578947,334,2019-12-01,12,6,335
id_0001,Computers_Electronics_and_Technology,548.04016,178,3455,3.0788773033707866,418.9529256578947,335,2019-12-02,12,0,336
id_0001,Computers_Electronics_and_Technology,632.916,254,3476,2.4917952755905515,418.9529256578947,336,2019-12-03,12,1,337
id_0001,Computers_Electronics_and_Technology,605.91626,293,4234,2.067973583617748,418.9529256578947,337,2019-12-04,12,2,338
id_0001,Computers_Electronics_and_Technology,543.0172,264,3415,2.0568833333333334,418.9529256578947,338,2019-12-05,12,3,339
id_0001,Computers_Electronics_and_Technology,540.6229,247,3656,2.188756680161944,418.9529256578947,339,2019-12-06,12,4,340
id_0001,Computers_Electronics_and_Technology,339.50452,199,2620,1.7060528643216082,418.9529256578947,340,2019-12-07,12,5,341
id_0001,Computers_Electronics_and_Technology,153.1409,119,1589,1.286898319327731,418.9529256578947,341,2019-12-08,12,6,342
id_0001,Computers_Electronics_and_Technology,462.60236,196,2900,2.36021612244898,418.9529256578947,342,2019-12-09,12,0,343
id_0001,Computers_Electronics_and_Technology,718.3581,296,3550,2.426885472972973,418.9529256578947,343,2019-12-10,12,1,344
id_0001,Computers_Electronics_and_Technology,671.23517,264,3885,2.5425574621212124,418.9529256578947,344,2019-12-11,12,2,345
id_0001,Computers_Electronics_and_Technology,562.85077,242,3783,2.3258296280991737,418.9529256578947,345,2019-12-12,12,3,346
id_0001,Computers_Electronics_and_Technology,504.4432,202,3148,2.4972435643564355,418.9529256578947,346,2019-12-13,12,4,347
id_0001,Computers_Electronics_and_Technology,196.85968,103,1675,1.9112590291262133,418.9529256578947,347,2019-12-14,12,5,348
id_0001,Computers_Electronics_and_Technology,211.22142,119,1821,1.7749699159663863,418.9529256578947,348,2019-12-15,12,6,349
id_0001,Computers_Electronics_and_Technology,648.8879,258,3790,2.515069379844961,418.9529256578947,349,2019-12-16,12,0,350
id_0001,Computers_Electronics_and_Technology,695.9631,260,4052,2.676781153846154,418.9529256578947,350,2019-12-17,12,1,351
id_0001,Computers_Electronics_and_Technology,568.17426,227,3416,2.502970308370044,418.9529256578947,351,2019-12-18,12,2,352
id_0001,Computers_Electronics_and_Technology,454.25357,175,3559,2.595734685714286,418.9529256578947,352,2019-12-19,12,3,353
id_0001,Computers_Electronics_and_Technology,495.46014,181,2567,2.737348839779006,418.9529256578947,353,2019-12-20,12,4,354
id_0001,Computers_Electronics_and_Technology,161.74213,95,1265,1.7025487368421053,418.9529256578947,354,2019-12-21,12,5,355
id_0001,Computers_Electronics_and_Technology,164.76529,101,1337,1.631339504950495,418.9529256578947,355,2019-12-22,12,6,356
id_0001,Computers_Electronics_and_Technology,359.78067,131,2176,2.7464173282442745,418.9529256578947,356,2019-12-23,12,0,357
id_0001,Computers_Electronics_and_Technology,231.57953,74,1184,3.129453108108108,418.9529256578947,357,2019-12-24,12,1,358
id_0001,Computers_Electronics_and_Technology,254.9213,81,1355,3.1471765432098766,418.9529256578947,358,2019-12-25,12,2,359
id_0001,Computers_Electronics_and_Technology,334.35318,102,1365,3.2779723529411764,418.9529256578947,359,2019-12-26,12,3,360
id_0001,Computers_Electronics_and_Technology,312.96298,112,1866,2.7943123214285714,418.9529256578947,360,2019-12-27,12,4,361
id_0001,Computers_Electronics_and_Technology,167.4803,83,1264,2.017834939759036,418.9529256578947,361,2019-12-28,12,5,362
id_0001,Computers_Electronics_and_Technology,137.86646,63,1481,2.188356507936508,418.9529256578947,362,2019-12-29,12,6,363
id_0001,Computers_Electronics_and_Technology,365.24362,116,2344,3.1486518965517245,418.9529256578947,363,2019-12-30,12,0,364
id_0001,Computers_Electronics_and_Technology,237.42735,76,1168,3.124044078947368,418.9529256578947,364,2019-12-31,12,1,365
id_0001,Computers_Electronics_and_Technology,342.1212,97,1484,3.527022680412371,529.1202315789474,365,2020-01-01,1,2,1
id_0001,Computers_Electronics_and_Technology,475.32526,152,2636,3.1271398684210525,529.1202315789474,366,2020-01-02,1,3,2
id_0001,Computers_Electronics_and_Technology,482.8456,160,2605,3.017785,529.1202315789474,367,2020-01-03,1,4,3
id_0001,Computers_Electronics_and_Technology,212.35728,117,1715,1.8150194871794871,529.1202315789474,368,2020-01-04,1,5,4
id_0001,Computers_Electronics_and_Technology,230.14172,122,1784,1.8864075409836063,529.1202315789474,369,2020-01-05,1,6,5
id_0001,Computers_Electronics_and_Technology,656.7794,242,3394,2.7139644628099173,529.1202315789474,370,2020-01-06,1,0,6
id_0001,Computers_Electronics_and_Technology,637.3061,248,4202,2.5697826612903225,529.1202315789474,371,2020-01-07,1,1,7
id_0001,Computers_Electronics_and_Technology,783.1936,279,4142,2.807145519713261,529.1202315789474,372,2020-01-08,1,2,8
id_0001,Computers_Electronics_and_Technology,733.8396,263,4236,2.79026463878327,529.1202315789474,373,2020-01-09,1,3,9
id_0001,Computers_Electronics_and_Technology,607.23505,218,3665,2.7854818807339448,529.1202315789474,374,2020-01-10,1,4,10
